userid,button,is_canceled
6492326,bottom,True
6492420,bottom,False
6492643,top,False
6492862,top,False
6492999,top,True
6493221,bottom,False
6493613,bottom,False
6493726,bottom,True
6493729,bottom,False
6493855,top,True
6493884,top,False
6493953,top,True
6494176,top,False
6494209,bottom,True
6494245,top,False
6494339,top,True
6494664,bottom,True
6494667,bottom,False
6494693,bottom,False
6494833,top,False
6494933,bottom,False
6495057,top,False
6495189,bottom,False
6495406,top,True
6495784,bottom,False
6495940,top,False
6496001,top,False
6496069,bottom,True
6496152,top,False
6496172,bottom,False
6496297,bottom,False
6496387,top,False
6496465,top,False
6496466,bottom,False
6496468,top,False
6496554,top,False
6496667,top,False
6496771,bottom,False
6496902,bottom,False
6496949,top,False
6497061,top,False
6497109,top,False
6497159,top,False
6497299,bottom,False
6497488,bottom,True
6497493,top,True
6497561,top,True
6497650,bottom,False
6497698,top,False
6497752,bottom,True
6497797,bottom,True
6497825,top,False
6497836,top,False
6497876,top,False
6497960,top,False
6497980,bottom,True
6498106,top,False
6498160,top,False
6498188,bottom,False
6498196,top,False
6498253,bottom,False
6498538,top,True
6498903,top,False
6499036,top,True
6499305,top,False
6499312,bottom,True
6499330,top,True
6499477,bottom,False
6499569,bottom,False
6499741,bottom,False
6499777,top,False
6499784,bottom,False
6500143,bottom,False
6500326,bottom,False
6500338,bottom,False
6500425,bottom,False
6500447,top,False
6500501,top,False
6500550,top,False
6500664,top,False
6500665,bottom,False
6500754,top,False
6500816,bottom,False
6500824,top,False
6500987,top,False
6501410,top,False
6501413,top,False
6501639,top,True
6501684,top,False
6501742,bottom,False
6501833,top,True
6501994,top,True
6502032,top,False
6502124,top,False
6502276,bottom,False
6502453,bottom,False
6502583,bottom,False
6502615,top,False
6502772,top,False
6502947,bottom,False
6502951,top,False
6503134,top,False
6503262,top,False
6503269,top,True
6503299,bottom,False
6503483,bottom,False
6503604,bottom,False
6503659,top,False
6503846,bottom,False
6503852,top,False
6503936,top,False
6503945,top,False
6503979,bottom,False
6504068,top,False
6504140,top,False
6504205,top,False
6504275,top,False
6504516,top,False
6504620,bottom,True
6504643,bottom,False
6504668,bottom,False
6504778,bottom,False
6504803,top,False
6504914,bottom,True
6504935,top,False
6505080,bottom,False
6505248,bottom,False
6505413,bottom,False
6505690,top,False
6505936,bottom,False
6506100,top,False
6506151,top,False
6506162,top,False
6506235,bottom,True
6506278,bottom,False
6506290,bottom,False
6506460,top,True
6506472,top,False
6506581,top,False
6506644,bottom,True
6506727,top,False
6506771,top,False
6506826,bottom,False
6507125,bottom,True
6507547,bottom,False
6507555,top,False
6507605,top,False
6507763,top,True
6507783,top,False
6507798,top,False
6507799,bottom,False
6507854,top,False
6507866,bottom,False
6507873,top,False
6507917,bottom,False
6507997,bottom,False
6508027,top,False
6508086,bottom,False
6508251,top,False
6508278,bottom,False
6508368,top,False
6508407,top,False
6508452,bottom,False
6508797,bottom,False
6509199,top,False
6509340,bottom,False
6509546,top,False
6509579,bottom,False
6509669,top,False
6510158,top,False
6510241,top,False
6510254,bottom,False
6510318,bottom,True
6510495,top,False
6510558,top,False
6510784,top,False
6510936,top,True
6511013,top,True
6511024,top,False
6511049,bottom,False
6511058,top,False
6511097,top,False
6511398,top,False
6511522,top,False
6511562,bottom,False
6511588,top,False
6511620,bottom,True
6511799,bottom,False
6511843,top,False
6511857,top,False
6512049,bottom,True
6512176,top,False
6512305,top,False
6512591,bottom,False
6512717,bottom,False
6512962,bottom,False
6513058,bottom,False
6513116,top,False
6513134,bottom,False
6513219,bottom,False
6513604,bottom,False
6513703,top,False
6513886,bottom,False
6513912,top,False
6514080,top,True
6514445,bottom,False
6514613,bottom,False
6514953,top,False
6515017,bottom,False
6515059,bottom,False
6515144,bottom,False
6515266,top,False
6515297,top,False
6515306,top,False
6515429,bottom,False
6515725,top,False
6515780,top,False
6515800,bottom,False
6516284,bottom,False
6516296,top,False
6516422,bottom,True
6516425,bottom,False
6516441,bottom,False
6516670,bottom,False
6516725,top,True
6516756,top,False
6517144,bottom,False
6517183,top,False
6517201,top,True
6517214,top,False
6517322,bottom,True
6517442,bottom,False
6517573,bottom,False
6517907,top,True
6517931,top,False
6517945,bottom,False
6517976,top,False
6518019,top,True
6518464,bottom,False
6518493,bottom,True
6518662,top,False
6518879,bottom,False
6519186,top,False
6519852,top,False
6519880,bottom,True
6519923,bottom,False
6519933,top,False
6520152,bottom,False
6520331,bottom,False
6520598,bottom,False
6520617,bottom,False
6520628,top,True
6520690,bottom,False
6520969,bottom,False
6521030,top,False
6521055,top,False
6521368,bottom,False
6521580,bottom,False
6521668,bottom,False
6521813,bottom,True
6521990,top,False
6522101,bottom,True
6522150,top,False
6522200,top,False
6522207,bottom,False
6522471,top,True
6522662,bottom,True
6522700,top,True
6522988,top,False
6523155,top,False
6523209,top,True
6523308,bottom,False
6523334,bottom,False
6523686,bottom,False
6523763,bottom,False
6523768,top,True
6524030,top,True
6524185,bottom,True
6524249,bottom,True
6524456,top,False
6524854,top,False
6525082,bottom,False
6525307,top,False
6525314,bottom,False
6525431,top,True
6525482,bottom,True
6525772,bottom,False
6525962,top,True
6526035,bottom,False
6526081,bottom,True
6526095,top,False
6526163,top,False
6526277,top,False
6526449,bottom,False
6526450,top,False
6526484,bottom,False
6526622,bottom,False
6526982,top,False
6526990,top,False
6527007,top,False
6527298,top,False
6527334,top,False
6527387,bottom,False
6527427,bottom,False
6527442,bottom,True
6527502,bottom,True
6527686,top,False
6527760,bottom,False
6527812,bottom,True
6527938,bottom,False
6527957,bottom,False
6528007,top,False
6528215,bottom,False
6528287,bottom,False
6528352,top,False
6528512,bottom,False
6528528,top,False
6528661,bottom,False
6528733,bottom,False
6528783,top,False
6529019,top,True
6529104,top,False
6529133,top,False
6529226,bottom,True
6529259,top,False
6529290,top,False
6529329,top,False
6529662,bottom,False
6529663,bottom,False
6529764,bottom,True
6529784,bottom,False
6529849,bottom,False
6530009,top,False
6530152,top,False
6530189,top,False
6530204,top,False
6530270,top,False
6530320,top,True
6530330,top,False
6530643,bottom,False
6530834,top,False
6530850,bottom,False
6531033,top,False
6531088,top,False
6531257,bottom,False
6531350,top,True
6531799,top,False
6531812,top,False
6531831,top,False
6531851,top,True
6531935,bottom,False
6532038,top,False
6532073,bottom,False
6532172,bottom,False
6532365,bottom,False
6532466,top,False
6532858,top,False
6532901,bottom,False
6533012,bottom,False
6533020,top,True
6533181,bottom,True
6533321,top,False
6533406,bottom,True
6533407,top,False
6533414,top,True
6533600,top,False
6533601,bottom,False
6533761,bottom,False
6533763,bottom,True
6534141,top,False
6534218,bottom,False
6534509,top,False
6534574,bottom,False
6534575,bottom,False
6534619,bottom,False
6534794,top,True
6534817,bottom,False
6534956,top,False
6534977,top,False
6535011,bottom,False
6535012,bottom,False
6535114,top,False
6535208,top,False
6535221,top,False
6535297,bottom,True
6535331,top,False
6535380,top,False
6535422,top,False
6535577,bottom,False
6535668,top,False
6535778,bottom,False
6535851,top,False
6535967,bottom,True
6535986,top,True
6536160,top,False
6536217,top,False
6536226,top,False
6536305,bottom,False
6536395,top,True
6536482,bottom,False
6536720,bottom,False
6536721,bottom,False
6536726,bottom,False
6536766,bottom,False
6536807,top,False
6536987,top,False
6537004,bottom,False
6537024,bottom,False
6537106,bottom,False
6537374,bottom,False
6537515,bottom,False
6537560,bottom,False
6537580,top,False
6537801,bottom,False
6537898,bottom,False
6538030,top,False
6538046,bottom,False
6538067,top,True
6538076,top,False
6538215,bottom,False
6538217,top,False
6538238,bottom,False
6538302,top,False
6538406,bottom,True
6538450,top,False
6538932,top,False
6538940,bottom,False
6538992,top,False
6539022,bottom,False
6539070,top,False
6539131,bottom,False
6539163,bottom,False
6539373,top,False
6539397,bottom,False
6539404,top,False
6539683,bottom,False
6539793,bottom,False
6539987,bottom,False
6540012,bottom,False
6540051,bottom,False
6540312,top,False
6540757,bottom,False
6540843,bottom,False
6540928,bottom,False
6540976,bottom,False
6541106,bottom,False
6541921,bottom,False
6542189,top,False
6542350,top,False
6542644,top,False
6542723,top,False
6542728,bottom,False
6542729,top,False
6542930,top,False
6543018,bottom,False
6543125,bottom,True
6543149,top,False
6543203,bottom,False
6543207,bottom,False
6543585,bottom,False
6543753,bottom,False
6543915,top,False
6543997,bottom,False
6544160,top,False
6544215,top,False
6544402,bottom,True
6544452,top,False
6544596,bottom,True
6544603,top,False
6544685,bottom,False
6544686,top,True
6544810,bottom,False
6544914,top,False
6545058,bottom,False
6545499,top,False
6545509,top,False
6545665,top,False
6545691,bottom,True
6545712,top,False
6545729,bottom,True
6545902,bottom,True
6546246,bottom,False
6546322,top,False
6546375,top,False
6546529,bottom,False
6546542,top,False
6546554,bottom,False
6546706,top,True
6546834,bottom,False
6547103,bottom,False
6547317,top,False
6547342,top,False
6547388,top,False
6547478,bottom,False
6547522,bottom,False
6547654,bottom,False
6547671,bottom,False
6547773,bottom,False
6547781,bottom,False
6547783,top,False
6547854,top,False
6547986,top,False
6548158,top,False
6548173,bottom,False
6548262,bottom,False
6548415,bottom,False
6548480,top,False
6548517,top,False
6548519,bottom,False
6548528,top,False
6548565,bottom,False
6548769,bottom,False
6548854,top,False
6549150,bottom,False
6549175,bottom,False
6549239,bottom,False
6549294,bottom,True
6549310,bottom,False
6549375,top,False
6549460,bottom,False
6549466,top,True
6549573,top,False
6549624,bottom,False
6549847,top,False
6549863,top,False
6550015,top,False
6550095,bottom,False
6550113,top,False
6550174,top,False
6550533,top,True
6550551,bottom,False
6550593,top,True
6550679,top,False
6550708,bottom,False
6551097,top,False
6551421,top,False
6551445,bottom,False
6551455,top,True
6551493,bottom,False
6551809,bottom,False
6552171,bottom,False
6552228,top,False
6552241,bottom,False
6552355,bottom,False
6552384,top,False
6552418,top,False
6552569,top,True
6552634,top,False
6552673,bottom,False
6552719,top,True
6552968,top,True
6552997,bottom,True
6553264,bottom,False
6553266,top,False
6553526,top,False
6553536,bottom,False
6553690,top,False
6553742,top,False
6553785,top,False
6553832,bottom,False
6554083,top,False
6554144,bottom,True
6554189,top,True
6554450,top,False
6554476,top,False
6554542,top,False
6554649,bottom,False
6554944,bottom,False
6554982,bottom,True
6555313,top,True
6555432,top,False
6555440,bottom,False
6555507,bottom,False
6555520,bottom,False
6555556,top,False
6555632,bottom,False
6555660,top,False
6555798,bottom,True
6555935,top,True
6556091,bottom,False
6556218,top,True
6556392,bottom,True
6556552,bottom,False
6556608,bottom,False
6556862,top,False
6556940,top,False
6557015,top,True
6557117,top,False
6557225,bottom,True
6557233,bottom,False
6557238,top,False
6557484,top,False
6557550,top,False
6557657,top,False
6557822,top,False
6557828,bottom,False
6558037,top,False
6558094,top,True
6558218,top,False
6558542,top,False
6558814,top,False
6558934,bottom,False
6558971,bottom,False
6559150,bottom,False
6559280,top,False
6559327,bottom,False
6559335,bottom,False
6559529,bottom,False
6559547,top,True
6559590,bottom,False
6559593,top,False
6559709,bottom,False
6559863,bottom,False
6559975,top,True
6560025,top,True
6560033,bottom,False
6560169,bottom,True
6560256,bottom,False
6560349,bottom,False
6560383,bottom,False
6560398,top,False
6560477,top,True
6560665,top,False
6561292,top,False
6561339,bottom,False
6561393,bottom,False
6561439,top,False
6562057,bottom,True
6562151,top,True
6562228,top,True
6562454,top,False
6562500,bottom,True
6562760,top,True
6562778,bottom,True
6563002,bottom,False
6563441,bottom,False
6563494,top,False
6563559,bottom,False
6563747,bottom,False
6563783,bottom,True
6563916,top,False
6564109,top,False
6564332,top,False
6564371,bottom,False
6564509,top,False
6564575,top,False
6564603,top,False
6564800,bottom,True
6564828,top,True
6564856,top,False
6564879,top,False
6564927,bottom,False
6564968,bottom,False
6565245,bottom,False
6565291,bottom,True
6565370,bottom,False
6565382,bottom,False
6565502,top,True
6565515,bottom,False
6565584,top,False
6565871,top,True
6565911,top,False
6566070,bottom,False
6566096,bottom,False
6566117,bottom,False
6566125,top,False
6566138,top,True
6566432,bottom,True
6566656,bottom,False
6566690,top,False
6566774,bottom,False
6566923,top,False
6567103,bottom,False
6567118,bottom,False
6567122,bottom,False
6567418,top,False
6567477,bottom,True
6567618,top,True
6567624,bottom,False
6567644,bottom,False
6567731,top,False
6567961,bottom,True
6568145,top,False
6568218,top,False
6568328,bottom,False
6568410,top,True
6568455,bottom,False
6568629,top,False
6568765,top,False
6568800,top,False
6569283,bottom,True
6569457,bottom,False
6569506,bottom,True
6569599,top,False
6569694,bottom,False
6569997,bottom,True
6570012,top,False
6570163,bottom,False
6570346,bottom,False
6570395,top,True
6570505,top,False
6570532,bottom,False
6570756,top,False
6570905,bottom,True
6570955,bottom,False
6571202,top,False
6571250,top,True
6571287,bottom,False
6571349,top,False
6571401,top,False
6571473,bottom,False
6571519,bottom,True
6571521,top,False
6571724,bottom,False
6571754,top,True
6571947,top,False
6572075,top,True
6572340,top,False
6572606,bottom,False
6572630,top,False
6572647,top,False
6572764,top,True
6572774,bottom,False
6572926,top,False
6573010,top,False
6573357,top,False
6573385,bottom,True
6573592,bottom,False
6573857,bottom,False
6573940,top,False
6574086,bottom,False
6574240,top,True
6574316,bottom,False
6574337,top,False
6574420,bottom,False
6574723,bottom,False
6574762,top,False
6574768,bottom,False
6574791,top,False
6574858,top,True
6574921,bottom,False
6574985,top,False
6574995,bottom,False
6575090,bottom,False
6575147,top,False
6575249,bottom,False
6575299,top,False
6575317,bottom,True
6575508,top,False
6575671,top,False
6575736,bottom,False
6576002,bottom,False
6576007,bottom,False
6576076,top,False
6576130,bottom,False
6576483,bottom,False
6576726,top,False
6576737,bottom,True
6576809,bottom,False
6576917,bottom,True
6577045,top,False
6577136,top,False
6577314,top,False
6577367,bottom,False
6577410,top,False
6577559,top,False
6577566,bottom,False
6577654,bottom,False
6577691,top,False
6577817,bottom,False
6578026,bottom,False
6578219,top,False
6578241,bottom,False
6578365,top,False
6578476,top,False
6578537,bottom,False
6578538,bottom,True
6578612,top,False
6578695,top,False
6578763,bottom,True
6578927,top,False
6579081,bottom,False
6579342,top,False
6579495,top,True
6579544,bottom,False
6579632,bottom,False
6579680,top,False
6579707,bottom,False
6579745,bottom,False
6579754,top,False
6579822,bottom,False
6579969,bottom,False
6580003,bottom,False
6580147,bottom,True
6580163,bottom,True
6580250,bottom,False
6580332,top,False
6580412,bottom,False
6580549,top,False
6580783,bottom,False
6580820,bottom,False
6580883,bottom,False
6580914,bottom,False
6580948,bottom,False
6580971,top,True
6580977,bottom,False
6580988,top,True
6580991,top,False
6581024,bottom,False
6581025,top,False
6581237,top,True
6581706,top,False
6581807,top,False
6581960,bottom,True
6582012,bottom,False
6582090,top,False
6582158,bottom,False
6582194,top,False
6582302,bottom,False
6582446,bottom,True
6582601,top,False
6582614,top,False
6582815,top,False
6583066,bottom,False
6583206,top,False
6583256,bottom,False
6583574,bottom,False
6583649,top,False
6583655,bottom,True
6583789,top,False
6584353,bottom,False
6584511,top,False
6584541,top,False
6584630,bottom,False
6584664,top,False
6585321,top,False
6585571,top,False
6585676,bottom,False
6585729,bottom,False
6585863,top,False
6585942,bottom,False
6585951,top,False
6586006,bottom,False
6586117,bottom,False
6586133,top,False
6586254,top,True
6586301,bottom,False
6586481,top,True
6586512,top,False
6586981,top,False
6587049,top,True
6587392,bottom,False
6587560,bottom,False
6587643,bottom,False
6588053,top,False
6588273,top,False
6588325,bottom,False
6588416,top,True
6588468,top,False
6588595,top,True
6588710,top,False
6588987,top,False
6589314,top,False
6589418,bottom,True
6589433,bottom,False
6589568,bottom,False
6589569,bottom,False
6589583,top,False
6589628,bottom,True
6589992,bottom,False
6590020,top,False
6590052,bottom,True
6590056,bottom,False
6590073,bottom,False
6590124,bottom,True
6590228,top,False
6590270,top,False
6590300,bottom,True
6590345,top,False
6590359,top,True
6590534,bottom,False
6590788,bottom,False
6590908,bottom,False
6590987,top,False
6590995,bottom,False
6591214,bottom,False
6591244,top,False
6591278,bottom,False
6591310,bottom,False
6591454,top,False
6591469,top,False
6591823,top,False
6592078,top,False
6592640,bottom,False
6592927,top,False
6593004,bottom,False
6593139,bottom,False
6593148,bottom,False
6593291,bottom,False
6593328,top,False
6593335,top,False
6593377,bottom,False
6593393,bottom,True
6593739,top,False
6593807,bottom,False
6593928,bottom,False
6593971,top,False
6594034,bottom,False
6594085,bottom,False
6594091,top,False
6594277,top,True
6594324,top,False
6594878,bottom,False
6595075,bottom,False
6595128,top,False
6595320,top,True
6595327,bottom,True
6595649,top,True
6595668,top,True
6595703,top,True
6595766,bottom,True
6596100,bottom,False
6596298,bottom,False
6596310,top,False
6596400,bottom,False
6596796,top,False
6596948,bottom,False
6596974,top,True
6596976,top,False
6597107,top,False
6597127,top,True
6597129,bottom,False
6597302,bottom,False
6597329,bottom,False
6597775,bottom,False
6597827,bottom,False
6597887,top,False
6597895,top,False
6598320,top,True
6598349,bottom,False
6598362,bottom,True
6598488,top,True
6598596,top,False
6598628,top,True
6598759,top,False
6598760,bottom,False
6598789,top,False
6598801,top,False
6598817,top,False
6598855,bottom,False
6599090,bottom,False
6599239,bottom,False
6599370,top,False
6599563,bottom,False
6599641,top,False
6599695,bottom,False
6599779,bottom,False
6600511,bottom,True
6600606,bottom,True
6600847,bottom,False
6600880,bottom,False
6601076,top,False
6601094,top,False
6601375,bottom,False
6601389,bottom,False
6601493,bottom,False
6601546,top,True
6601592,bottom,False
6601605,bottom,False
6601626,bottom,False
6601879,top,True
6601942,top,False
6601956,top,False
6602032,bottom,False
6602270,top,False
6602317,top,False
6602326,top,True
6602420,bottom,False
6602459,bottom,False
6602532,top,True
6602655,top,False
6602670,bottom,True
6602673,top,True
6602712,top,False
6602763,bottom,False
6602808,bottom,False
6602857,top,False
6602876,bottom,False
6602923,top,False
6602938,bottom,False
6602997,top,True
6603111,bottom,False
6603188,bottom,False
6603305,bottom,False
6603335,bottom,True
6603435,top,True
6603493,bottom,True
6603528,bottom,False
6603602,top,False
6603621,top,False
6603632,top,False
6603740,top,False
6603771,bottom,False
6604351,top,True
6604359,bottom,False
6604377,bottom,False
6604504,top,False
6604544,top,False
6604575,bottom,False
6604740,bottom,False
6605253,bottom,False
6605295,bottom,False
6605308,bottom,False
6605454,top,False
6605483,bottom,True
6605640,top,True
6605704,top,False
6606074,top,False
6606170,bottom,False
6606683,top,False
6606885,top,False
6607492,bottom,False
6607511,bottom,False
6607520,bottom,True
6607778,top,False
6607848,bottom,False
6607855,top,False
6608140,bottom,False
6608180,bottom,False
6608268,bottom,False
6608321,top,False
6608517,bottom,False
6608718,top,False
6608741,top,False
6608744,bottom,True
6608903,top,False
6609014,top,False
6609059,bottom,False
6609175,top,False
6609176,bottom,False
6609477,bottom,False
6609857,top,True
6609883,top,False
6609927,top,False
6609933,top,False
6610151,top,False
6610252,bottom,False
6610593,bottom,False
6610625,bottom,False
6610805,top,False
6610811,bottom,False
6610915,top,False
6610946,bottom,False
6611116,top,False
6611168,top,True
6611220,top,False
6611342,top,True
6611371,bottom,False
6611385,bottom,False
6611625,top,False
6611727,bottom,False
6611846,bottom,True
6611893,bottom,False
6612071,top,False
6612163,top,False
6612281,bottom,True
6612364,bottom,False
6612412,top,False
6612539,bottom,False
6612650,bottom,True
6612724,top,False
6612739,top,False
6612751,bottom,False
6612851,bottom,True
6612867,bottom,False
6612881,top,True
6613030,top,False
6613218,top,False
6613277,bottom,True
6613278,bottom,False
6613386,top,False
6613469,bottom,False
6613487,bottom,False
6613511,bottom,False
6613563,top,False
6613638,bottom,False
6613701,bottom,False
6613806,top,False
6613882,top,False
6614020,top,True
6614164,bottom,False
6614335,bottom,False
6614514,bottom,False
6614623,top,False
6614686,bottom,True
6614731,top,False
6614738,bottom,False
6615200,top,False
6615245,bottom,False
6615247,bottom,True
6615267,bottom,False
6615284,top,True
6615629,bottom,False
6615756,bottom,False
6615875,bottom,True
6615927,bottom,False
6616057,top,True
6616319,top,False
6616442,top,True
6616500,top,False
6616606,top,False
6616623,bottom,False
6616666,top,False
6617002,bottom,True
6617155,top,False
6617396,bottom,False
6617536,top,True
6617560,bottom,False
6617715,top,True
6617914,top,False
6618028,bottom,False
6618100,top,True
6618120,bottom,False
6618172,top,True
6618245,top,False
6618255,top,True
6618335,bottom,False
6618422,bottom,False
6618485,bottom,False
6618509,top,False
6618595,bottom,False
6618662,bottom,False
6618936,bottom,False
6619044,top,False
6619120,bottom,False
6619184,top,True
6619273,top,False
6619296,top,False
6619430,bottom,False
6619536,top,False
6619641,bottom,False
6619716,bottom,False
6619823,bottom,False
6619912,bottom,False
6620194,bottom,False
6620243,bottom,False
6620284,top,False
6620422,bottom,False
6620767,top,False
6621093,bottom,False
6621106,top,False
6621116,top,True
6621143,top,False
6621392,top,False
6621465,top,False
6621874,top,False
6621875,top,True
6621914,top,False
6622011,top,False
6622018,top,False
6622024,bottom,True
6622073,bottom,False
6622122,bottom,False
6622203,bottom,False
6622271,top,False
6622291,bottom,False
6622306,bottom,False
6622319,bottom,True
6622369,top,False
6622477,top,False
6622637,top,False
6622670,bottom,True
6622700,top,False
6622728,bottom,False
6622768,bottom,False
6622872,bottom,True
6623345,bottom,False
6623346,top,False
6623446,top,False
6623499,bottom,False
6623514,bottom,False
6623775,bottom,False
6623944,bottom,False
6624063,top,True
6624105,top,True
6624115,bottom,False
6624208,bottom,False
6624615,bottom,False
6624735,top,False
6624861,top,False
6624937,top,False
6624977,bottom,False
6625060,bottom,False
6625105,top,False
6625147,bottom,False
6625162,bottom,False
6625643,bottom,True
6625794,bottom,False
6625894,top,False
6625996,top,False
6626014,top,True
6626071,top,False
6626384,bottom,False
6626400,bottom,False
6626403,top,False
6626787,bottom,False
6626790,top,False
6626866,top,False
6627046,top,False
6627207,bottom,False
6627218,bottom,True
6627243,bottom,False
6627280,top,False
6627289,bottom,False
6627300,top,False
6627310,top,False
6627808,bottom,False
6628019,top,False
6628127,bottom,True
6628169,top,True
6628236,top,False
6628543,top,True
6628590,bottom,True
6628624,top,False
6628639,bottom,False
6628755,top,False
6628956,bottom,False
6629037,bottom,False
6629089,bottom,False
6629092,bottom,False
6629138,top,False
6629397,bottom,False
6629715,bottom,False
6629847,bottom,False
6629985,top,False
6629999,bottom,False
6630111,top,False
6630296,bottom,False
6630557,top,True
6630621,top,False
6630689,top,False
6630898,bottom,False
6631022,top,False
6631338,bottom,False
6631373,top,False
6631378,bottom,True
6631380,bottom,False
6631586,bottom,False
6631616,bottom,False
6631705,top,False
6631741,bottom,False
6631752,top,False
6632047,top,False
6632064,bottom,False
6632278,bottom,False
6632331,top,False
6632482,top,False
6632538,bottom,True
6632556,bottom,False
6632704,top,True
6632743,bottom,False
6632769,bottom,True
6632911,bottom,False
6632993,bottom,True
6632996,top,False
6633156,bottom,False
6633160,bottom,False
6633331,top,False
6633454,top,False
6633559,top,False
6633563,bottom,False
6633659,bottom,True
6633744,bottom,False
6633752,bottom,True
6633828,top,False
6633991,top,False
6634160,top,False
6634171,bottom,False
6634206,top,True
6634347,top,False
6634370,bottom,False
6634425,bottom,False
6634435,bottom,False
6634594,bottom,False
6634708,top,False
6634715,top,False
6634749,top,False
6634976,top,False
6635043,top,False
6635145,bottom,False
6635298,top,True
6635307,bottom,False
6635351,bottom,True
6635370,bottom,False
6635513,top,False
6635828,bottom,True
6635871,top,False
6635904,top,False
6636289,top,False
6636334,bottom,False
6636443,bottom,False
6636454,top,False
6636825,bottom,False
6636875,bottom,True
6636889,top,False
6637686,bottom,True
6637902,top,False
6638093,top,False
6638275,bottom,False
6638358,bottom,False
6638379,bottom,False
6638414,bottom,False
6638814,bottom,False
6639113,bottom,True
6639340,bottom,False
6639423,bottom,True
6639553,bottom,False
6639910,bottom,False
6639933,bottom,False
6640075,top,True
6640360,top,False
6640452,top,False
6640458,bottom,False
6640490,bottom,True
6640652,bottom,True
6640655,bottom,True
6640786,top,False
6640890,bottom,False
6641016,top,False
6641169,bottom,False
6641331,bottom,False
6641515,bottom,False
6641729,top,False
6641760,top,False
6641882,top,False
6642020,top,False
6642100,top,False
6642255,bottom,True
6642320,bottom,False
6642362,bottom,False
6642445,bottom,False
6642480,top,False
6642819,top,False
6642856,bottom,False
6642870,top,False
6643013,top,False
6643187,top,False
6643221,bottom,True
6643257,bottom,False
6643329,top,False
6643383,bottom,False
6643430,bottom,False
6643783,bottom,False
6643823,bottom,False
6643825,bottom,False
6643971,bottom,True
6644033,bottom,True
6644154,top,False
6644158,bottom,False
6644204,top,False
6644241,bottom,False
6644526,top,True
6644542,top,False
6644663,bottom,False
6644665,top,True
6644700,bottom,False
6644701,top,True
6644887,top,False
6644906,bottom,False
6644914,bottom,False
6645274,bottom,True
6645413,top,False
6645797,top,False
6645841,bottom,True
6646085,bottom,False
6646142,bottom,False
6646179,bottom,False
6646231,top,False
6646465,bottom,False
6646468,bottom,False
6646518,bottom,False
6646544,top,False
6646867,top,True
6646936,top,False
6646961,bottom,False
6647073,top,True
6647080,bottom,False
6647261,top,False
6647276,bottom,True
6647363,bottom,False
6647389,top,False
6647492,top,False
6647620,bottom,False
6647948,top,False
6648045,bottom,False
6648296,top,False
6648363,top,False
6648463,bottom,False
6648490,bottom,True
6648655,bottom,True
6648751,bottom,False
6648822,top,False
6648865,top,True
6649228,top,False
6649300,top,False
6649324,bottom,True
6649593,bottom,True
6649599,top,False
6649636,top,False
6649711,top,False
6649793,top,False
6649831,bottom,False
6649853,top,False
6649892,bottom,False
6650117,bottom,False
6650204,bottom,False
6650208,top,False
6650241,top,False
6650472,bottom,False
6650573,bottom,False
6650592,top,False
6650661,top,True
6650712,bottom,False
6650739,bottom,True
6650798,bottom,False
6650836,bottom,False
6650985,top,False
6651027,top,False
6651134,top,False
6651304,bottom,False
6651525,bottom,True
6651551,bottom,False
6651585,top,True
6651633,top,True
6651705,top,False
6652004,bottom,True
6652016,top,True
6652054,bottom,False
6652070,bottom,False
6652267,top,False
6652359,top,True
6652454,bottom,False
6652593,bottom,True
6652707,bottom,False
6652938,bottom,False
6653051,bottom,True
6653140,top,False
6653188,top,True
6653379,top,True
6653474,top,False
6653504,bottom,False
6653527,top,False
6653633,bottom,False
6653663,bottom,False
6653758,bottom,False
6653815,top,False
6653855,top,False
6654045,top,True
6654134,bottom,False
6654251,bottom,False
6654259,top,False
6654749,bottom,True
6654902,bottom,False
6655070,top,False
6655157,top,True
6655336,bottom,True
6655393,top,False
6655523,top,False
6655525,top,False
6655625,bottom,False
6655729,bottom,False
6655767,top,False
6655838,top,False
6655855,top,False
6656215,top,False
6656457,top,False
6656588,bottom,False
6656622,bottom,False
6656695,bottom,False
6656826,top,False
6656901,top,False
6657170,top,False
6657237,top,True
6657447,top,False
6657464,bottom,True
6657556,bottom,False
6657707,top,False
6657807,top,False
6657898,top,True
6657960,bottom,False
6657971,bottom,True
6657982,top,False
6658134,bottom,False
6658194,bottom,False
6658202,bottom,False
6658206,top,False
6658220,top,False
6658389,bottom,True
6658458,top,False
6658634,bottom,True
6658670,bottom,False
6658679,bottom,False
6658751,bottom,False
6658794,bottom,False
6658796,top,False
6658810,bottom,False
6658977,bottom,False
6659118,bottom,True
6659198,top,False
6659509,bottom,False
6659568,top,False
6659631,top,False
6659755,top,True
6659807,top,False
6659855,bottom,False
6660066,top,False
6660076,bottom,False
6660187,bottom,False
6660309,bottom,False
6660423,top,False
6660457,top,True
6660518,bottom,False
6660614,bottom,False
6660677,bottom,False
6660971,bottom,False
6661010,top,False
6661013,bottom,False
6661037,bottom,False
6661072,bottom,False
6661202,bottom,False
6661291,bottom,True
6661317,top,False
6661510,top,True
6661538,top,False
6661553,top,False
6661773,bottom,True
6661862,bottom,False
6661884,bottom,False
6661981,top,False
6662056,bottom,True
6662086,top,False
6662087,top,False
6662184,bottom,False
6662242,top,False
6662271,top,False
6662654,bottom,False
6662697,top,True
6662729,top,False
6662806,bottom,False
6662852,bottom,False
6662888,bottom,True
